NCESSCH,free_lunches
482163002176,72
482163002177,51
482163002178,63
482166002180,2
482166002181,2
482166002182,28
482166002183,17
482166005405,6
482166005484,77
482166005736,53
482166005737,38
482166006266,3
482166006556,27
482166006858,14
482166007070,8
482166007116,46
482166007117,44
482166007118,21
482166007439,14
482166007440,34
482166008034,0
482166013033,0
482166021500,4
482172002186,48
482172002187,94
482172002188,91
482172002189,60
482172002192,51
482172002193,86
482172005738,70
482172006421,67
482172006859,86
482172007361,73
482172007973,14
482172007974,89
482172011949,0
482175002195,22
482175006558,33
482175007697,0
482178002196,65
482178002197,55
482178002198,21
482178002199,31
482178002200,40
482178005242,40
482178005485,48
482181002201,62
482181002202,46
482181004963,0
482181006708,63
482181009499,0
482181012942,71
482184002205,30
482190002207,66
482190002208,59
482193002209,54
482193002210,45
482193002211,53
482196002212,38
482196002213,28
482196006962,26
482196008577,0
482199002215,81
482202002217,20
482205002218,81
482205002219,65
482205006709,72
482205008580,0
482212002222,49
482212002223,27
482212002224,41
482212008967,31
482212009327,0
482214002225,36
482214010957,0
482217002226,97
482217002227,30
482217002229,36
482217002230,41
482217008278,44
482217009289,0
482217012770,39
482217012918,0
482223002232,46
482223005997,58
482223008225,54
482226002234,67
482226002235,44
482226002236,67
482232002237,38
482232002239,34
482232002240,31
482232008311,0
482232021382,37
482235002242,41
482235002243,41
482238002244,61
482238002245,33
482238002246,50
482238007385,0
482238010886,55
482241002247,53
482241002248,26
482241002249,37
482241002250,36
482241008581,0
482247002251,94
482247002252,87
482247002253,92
482247002254,92
482247002255,87
482247002256,95
482247002257,93
482247002258,88
482247002259,87
482247002260,85
482247002261,90
482247002262,91
482247002263,80
482247002264,89
482247002265,90
482247002267,77
482247002269,86
482247002270,90
482247002271,87
482247002272,90
482247005946,96
482247006559,84
482247007175,67
482247007799,85
482247008440,0
482247008702,0
482247008703,57
482247009122,0
482247009123,0
482247010424,94
482247012943,0
482250002273,44
482250002274,26
482250002275,33
482253002276,87
482253002277,92
482253002278,89
482253002279,93
482253002280,78
482253002281,94
482253002282,93
482253002283,78
482253002284,73
482253002285,91
482253002286,96
482253002287,88
482253002288,59
482253002289,90
482253002290,84
482253002291,89
482253002292,96
482253005487,70
482253006115,80
482253006267,63
482253006940,86
482253007544,77
482253008717,65
482253009154,0
482253009155,0
482253010475,68
482253010476,83
482253011541,56
482253011995,0
482253012048,75
482253012777,75
482253013014,0
482253021152,73
482256002293,56
482256002294,48
482256006116,50
482256009082,46
482259002296,32
482259006560,48
482259007007,33
482262002298,65
482265002299,96
482265002300,86
482268002302,69
482271002303,61
482274002304,71
482274002305,53
482274011279,70
482277002307,64
482277002308,56
482277002309,60
482280002310,59
482280002311,43
482280007980,44
482283002313,91
482283002314,87
482283012113,97
482285002317,74
482289002318,67
482289002319,49
482289007424,61
482292002320,83
482292002321,62
482292002322,75
482292009659,88
482297002325,55
482297002326,59
482297002327,76
482297002329,63
482297012264,64
482298002330,56
482298002331,27
482298002332,40
482301002333,91
482301002334,92
482301002335,71
482301002336,81
482301002337,77
482301002340,92
482301002341,93
482301006561,96
482301012851,72
482304002343,50
482304011324,0
482307002345,48
482307007901,0
482307021284,62
482310002346,87
482310002347,92
482310005488,88
482310005743,94
482310008290,83
482310008844,90
482310010818,0
482310010819,93
482314002349,58
482316002350,75
482316002351,52
482316007293,70
482319002353,35
482319012665,0
482325002355,0
482325002356,0
482325002357,0
482325002358,0
482325002359,0
482325002360,0
482325006971,0
482325010595,0
482325010596,0
482328002361,76
482328002363,66
482328002364,70
482328002365,78
482328009309,0
482328009310,79
482331002366,85
482331002367,76
482331002369,89
482331007893,0
482331008572,99
482331012367,90
482337002372,56
482337002373,46
482337002844,47
482337010400,0
482337010401,0
482340002374,32
482340002375,22
482340006118,25
482343002376,46
482343002377,60
482343002378,77
482343007073,0
482343008875,62
482346002379,67
482346002380,55
482346006711,64
482349002381,65
482349002382,49
482349002383,58
482364001271,52
482364001308,15
482364001316,96
482364001322,95
482364001348,97
482364001373,97
482364001389,94
482364001432,96
482364002385,96
482364002387,92
482364002388,96
482364002389,64
482364002390,63
482364002391,96
482364002392,92
482364002393,88
482364002394,94
482364002395,95
482364002396,86
482364002397,49
482364002398,98
482364002399,95
482364002400,67
482364002401,99
482364002402,91
482364002403,96
482364002404,99
482364002405,100
482364002406,31
482364002407,93
482364002409,98
482364002410,94
482364002411,99
482364002412,95
482364002413,95
482364002414,96
482364002415,94
482364002417,94
482364002420,96
482364002423,35
482364002428,98
482364002429,88
482364002431,86
482364002432,87
482364002433,94
482364002434,95
482364002435,96
482364002436,96
482364002437,91
482364002438,90
482364002439,100
482364002442,81
482364002444,77
482364002445,94
482364002447,96
482364002449,96
482364002450,97
482364002451,89
482364002453,91
482364002454,97
482364002455,96
482364002456,89
482364002457,92
482364002458,94
482364002459,99
482364002460,97
482364002461,99
482364002462,95
482364002463,51
482364002464,90
482364002466,97
482364002469,98
482364002472,99
482364002474,84
482364002478,95
482364002479,98
482364002480,95
482364002481,93
482364002482,29
482364002483,45
482364002484,74
482364002485,93
482364002486,99
482364002487,95
482364002488,50
482364002489,92
482364002490,95
482364002491,85
482364002494,19
482364002495,96
482364002497,95
482364002498,96
482364002499,96
482364002500,96
482364002501,64
482364002503,85
482364002505,93
482364002506,85
482364002507,96
482364002508,91
482364002509,93
482364002510,25
482364002512,48
482364002514,30
482364002515,88
482364002516,88
482364002518,96
482364002519,97
482364002521,87
482364002522,91
482364002523,77
482364002524,95
482364002525,92
482364002526,33
482364002528,75
482364002529,94
482364002530,76
482364002531,91
482364002533,96
482364002534,79
482364002536,80
482364002537,91
482364002539,95
482364002541,97
482364002543,99
482364002544,41
482364002545,95
482364002547,94
482364002548,92
482364002549,54
482364002550,89
482364002551,95
482364002552,18
482364002553,57
482364002554,98
482364002555,96
482364002556,89
482364002558,98
482364002559,36
482364002560,96
482364002561,96
482364002562,76
482364002563,70
482364002564,96
482364002566,97
482364002567,10
482364002568,12
482364002571,90
482364002572,95
482364002573,94
482364002574,85
482364002576,0
482364002579,96
482364002580,91
482364002582,95
482364002583,89
482364002584,95
482364002585,95
482364002586,98
482364002587,63
482364002589,94
482364002590,93
482364002591,95
482364002592,77
482364002593,92
482364002595,92
482364002596,91
482364002598,90
482364002599,34
482364002601,11
482364002602,89
482364002603,84
482364002604,73
482364002605,94
482364002607,99
482364002608,2
482364002609,79
482364002610,58
482364002611,82
482364002612,91
482364002613,88
482364002614,93
482364002615,96
482364002616,52
482364002617,89
482364002619,79
482364002620,70
482364004586,93
482364004587,94
482364004598,90
482364005490,81
482364005493,94
482364005494,92
482364005495,91
482364005496,89
482364005497,88
482364005500,94
482364005501,84
482364005745,83
482364005999,94
482364006119,97
482364006270,38
482364006272,31
482364006864,95
482364006978,69
482364006982,78
482364006983,97
482364006985,98
482364007018,21
482364007019,92
482364007321,97
482364007322,74
482364007324,94
482364007928,85
482364007930,88
482364007934,67
482364007940,99
482364007943,92
482364007949,82
482364008608,98
482364008610,98
482364008611,63
482364008612,94
482364008613,98
482364008614,97
482364008617,86
482364008618,12
482364008622,100
482364008815,84
482364008816,53
482364008820,0
482364009271,51
482364009272,92
482364009273,22
482364009274,33
482364009275,97
482364009278,97
482364009279,95
482364009609,69
482364010741,98
482364010742,94
482364010743,98
482364010744,52
482364010745,94
482364010746,99
482364010747,96
482364010748,96
482364010749,97
482364010750,94
482364010751,88
482364010752,50
482364011261,0
482364011262,84
482364011263,73
482364011264,87
482364011265,0
482364011385,95
482364012042,83
482364012085,91
482364012088,94
482364012203,71
482364012211,90
482364012243,75
482364012246,89
482364012269,86
482364012343,0
482364012363,43
482364012383,90
482364012430,77
482364012602,94
482364012609,81
482364012612,66
482364012618,76
482364012621,67
482364012655,0
482364012656,0
482364012659,35
482364012912,95
482364012945,99
482364012966,95
482364012972,98
482364012992,70
482364013015,85
482364013022,88
482364013032,81
482364013046,69
482364013060,87
482364021036,92
482367002621,56
482367002622,34
482367002623,39
482367010686,0
482367010687,0
482370002624,57
482370011150,0
482373002625,79
482373002626,66
482373006121,64
482373009617,0
482373010841,0
482376002629,44
482376011487,0
482379002631,46
482379002632,54
482379006865,54
482379007162,40
482379008687,63
482382002633,23
482382002634,47
482382002635,30
482382006122,38
482382010800,0
482382011918,33
482385002636,65
482385002637,46
482385002638,55
482388002639,80
482388002640,64
482388002641,70
482388008865,0
482391002642,12
482391002643,33
482391002644,39
482391002645,75
482391002646,63
482391002647,75
482391002648,28
482391002649,86
482391002650,89
482391002651,33
482391004620,6
482391005502,6
482391005503,55
482391005746,12
482391005747,10
482391005748,35
482391005877,23
482391006123,21
482391006124,10
482391006567,1
482391006866,16
482391007028,33
482391007029,82
482391007030,45
482391007950,33
482391008624,25
482391009280,0
482391010753,27
482391010755,16
482391010756,15
482391010757,69
482391010758,76
482391011266,18
482391011267,48
482391011268,30
482391011269,16
482391011270,12
482391011531,79
482391011544,0
482391012368,18
482391012774,53
482391012850,65
482391021310,5
482391021311,52
482397002652,30
482400001969,56
482400002653,63
482400002654,43
482400002655,48
482400006715,56
482403002656,70
482403002657,87
482403002658,51
482403002659,65
482403002660,66
482403005504,61
482403005505,73
482403006867,73
482403012936,64
482403012951,51
482403012952,42
482406002661,20
482406002662,36
482406002663,40
482406002664,58
482406002665,91
482406002667,56
482406002668,61
482406002669,65
482406002670,77
482406002671,37
482406002672,37
482406002673,58
482406002674,46
482406002675,73
482406002676,63
482406002677,83
482406002678,65
482406002679,47
482406002680,65
482406002681,68
482406002682,48
482406002683,69
482406002684,54
482406005507,37
482406005878,52
482406006568,63
482406006868,25
482406007730,78
482406008043,0
482406009058,0
482406009390,0
482406009391,38
482406012960,0
482410002685,41
482410002686,41
482410008411,47
482410009478,41
482410011094,0
482410011095,0
482410011368,66
482410011444,45
482410012021,43
482412002687,42
482412002688,31
482412002689,42
482412009335,0
482412010948,0
482415002690,27
482415002691,31
482415002692,12
482415002693,46
482418002696,55
482418002697,38
482418005508,49
482418005509,47
482418008015,58
482421002699,79
482421005510,57
482424002700,53
482424002701,48
482426002702,42
482426002703,38
482426002704,44
482426002705,51
482426011090,0
482430002708,26
482430011006,0
482433002709,42
482433002710,21
482433002711,24
482433007085,97
482436002714,52
482442002715,89
482442002716,87
482442002717,78
482442002718,90
482442002719,86
482442002720,80
482442002721,67
482442002722,93
482442002723,90
482442002724,79
482442002725,82
482442002726,79
482442002727,93
482442002728,85
482442002729,91
482442002730,77
482442002731,81
482442002732,86
482442002733,62
482442002734,74
482442002735,88
482442002736,83
482442002737,91
482442002738,78
482442002739,72
482442006275,79
482442006427,0
482442006869,81
482442007259,0
482442007260,91
482442008187,38
482442008188,84
482442008189,91
482442008190,82
482442008525,76
482442009202,86
482442009618,84
482442010597,0
482442010598,79
482442010599,67
482445002740,52
482445002741,62
482448002742,68
482448002743,61
482448008298,0
482448021363,70
482453002745,60
482453002746,39
482453002747,45
482453004851,0
482459002748,75
482459002750,74
482459002752,78
482459002753,92
482459002754,90
482459006000,84
482459007213,87
482459008474,82
482460002755,68
482460002756,53
482460007492,62
482460009477,0
482460011096,0
482463002757,79
482463002758,66
482463002759,70
482463002760,81
482463008306,86
482466002762,39
482473002763,78
482473002764,64
482473002765,76
482473011300,91
482475002767,81
482475002768,73
482475002769,83
482478002770,29
482478002771,21
482478002772,41
482478007734,27
482478011039,0
482481002773,66
482481002774,55
482481009018,64
482484002776,44
482484002777,31
482484006125,40
482490002779,54
482493002780,65
482493002781,35
482493002782,43
482493006126,59
482493007013,52
482493007666,52
482493008857,26
482493009562,0
482493010859,74
482493012316,45
482496002784,60
482496002785,50
482496005511,57
482496007778,30
482496008421,0
482496012836,0
482499002786,75
482499002787,69
482499002788,73
482499002789,51
482499002790,90
482499002791,88
482499002792,58
482499002793,74
482499002794,96
482499005512,47
482499005514,77
482499005819,76
482499006128,54
482499006162,0
482499006276,82
482499006429,80
482499006723,92
482499007187,74
482499007188,0
482499007189,74
482499008451,90
482499009452,84
482499010445,74
482499010446,77
482499010447,59
482499012011,48
482499012236,71
482499012384,14
482499012467,45
482499012469,63
482499012962,0
482499012976,0
482502002795,76
482502002796,37
482502002797,61
482511002799,97
482511002800,88
482511010801,0
482514002802,69
482514002803,53
482514002804,61
482514008314,0
482514011850,0
482514011954,0
482517002806,54
482517002807,66
482517002808,23
482517002809,29
482517002810,45
482517002811,48
482517002812,45
482517002813,41
482517002814,69
482517004621,14
482517005515,32
482517005516,63
482517005517,62
482517005518,16
482517005750,26
482517005751,12
482517005752,75
482517005753,41
482517005879,63
482517006001,58
482517006724,3
482517006725,52
482517007335,9
482517007336,22
482517007641,65
482517007951,3
482517008271,10
482517008625,0
482517008626,13
482517008627,48
482517008628,56
482517008629,0
482517008823,0
482517008824,11
482517008825,6
482517008826,12
482517009612,55
482517009613,63
482517009614,4
482517010759,54
482517010760,6
482517010762,0
482517010763,5
482517010764,13
482517010765,14
482517010766,63
482517010767,62
482517010768,4
482517010769,63
482517010770,8
482517011271,8
482517011272,66
482517011835,59
482517011840,4
482517011937,7
482517012315,6
482517012499,2
482517012515,3
482517012517,2
482517012519,5
482517012839,0
482517012854,0
482517012984,0
482517021314,62
482520002815,69
482520002816,55
482520002817,61
482520002818,64
482520005754,76
482520009321,64
482520009572,79
482523002819,83
482523006726,71
482523006727,84
482523007014,57
482523010860,0
482526002820,6
482526002821,20
482526002822,5
482526002823,7
482526005519,53
482526006002,6
482526006003,56
482526006432,40
482526006571,45
482526006871,51
482526007071,19
482526007072,17
482526007119,40
482526007727,11
482526008035,0
482526008036,55
482526008917,26
482526008918,1
482526008919,12
482526008920,28
482526009047,14
482526009048,15
482526009380,20
482526009381,37
482526009382,22
482526011019,12
482526011020,14
482526011021,5
482526011330,24
482526011331,10
482526011332,33
482526011333,27
482526011459,11
482526011897,22
482526011964,47
482526011970,50
482526012410,49
482526012420,12
482526012616,15
482526021502,5
482529005755,55
482532002825,77
482532002826,56
482532002827,64
482532006572,71
482532010871,0
482541002831,71
482544002832,59
482544002834,71
482544006004,79
482544007051,0
482544008315,0
482544012592,0
482547002836,69
482547002837,59
482550002838,45
482550002839,32
482550002840,42
482550006280,46
482550007445,54
482550009056,0
482550009388,0
482553002842,74
482556002845,52
482556002846,67
482556012414,73
482559001629,57
482559002848,73
482559002850,53
482559002851,61
482559002852,64
482559002853,44
482559004892,55
482559007057,80
482559007376,96
482559008963,0
482559009323,51
482562002854,65
482562002858,48
482562002859,76
482562002860,57
482562007009,0
482562007010,67
482566000118,88
482566002861,48
482566002862,77
482566002863,67
482566002864,74
482566002865,89
482566002866,46
482566002868,80
482566002869,81
482566002871,56
482566002872,71
482566002874,38
482566002875,85
482566002876,50
482566002877,84
482566002878,72
482566002879,75
482566002880,65
482566002881,79
482566002882,88
482566002912,54
482566002913,75
482566005757,42
482566005918,62
482566005929,59
482566006281,68
482566006282,80
482566006283,70
482566006433,57
482566006574,31
482566006733,53
482566007508,23
482566007783,0
482566007784,43
482566007785,72
482566007786,75
482566008428,67
482566008695,26
482566008696,55
482566009113,0
482566009115,63
482566009455,69
482566009456,73
482566009457,52
482566010402,23
482566010403,61
482566010404,70
482566010405,39
482566010407,50
482566010408,31
482566012047,55
482566012054,43
482566012378,48
482566012780,0
482566021001,60
482566021004,81
482568001658,0
482568002884,82
482568002885,87
482568002886,79
482568002887,62
482568002888,92
482568002891,76
482568002892,73
482568007058,0
482568012921,56
482571002893,64
482571002894,47
482571002895,55
482574001442,64
482574002896,42
482574002897,34
482574002898,88
482574002899,59
482574002900,17
482574002901,29
482574002902,87
482574002903,25
482574002904,24
482574002905,28
482574002906,16
482574002907,71
482574004647,89
482574005521,43
482574005522,71
482574005523,85
482574005524,26
482574005758,26
482574005759,23
482574005880,35
482574006005,83
482574006006,14
482574006007,42
482574006735,18
482574006986,44
482574007642,25
482574008272,8
482574008631,27
482574008632,70
482574008633,0
482574009281,32
482574009282,39
482574010771,29
482574010772,82
482574010773,30
482574011273,18
482574011417,31
482574011462,0
482574011542,0
482574012044,17
482574012071,0
482574012283,47
482574012302,37
482574012603,40
482574012662,48
482574012663,78
482574012667,53
482574021317,47
482579002909,35
482580002911,33
482587005525,66
482587005526,64
482587005527,62
482589002917,72
482589009462,0
482592002918,57
482592002919,38
482592002921,46
482592008226,0
482592011977,46
482595002922,77
482595002923,73
482598002924,36
482598002925,29
482598005760,33
482598006736,38
482598009212,0
482598012059,47
482604002926,77
482604002927,79
482604002929,83
482604002930,88
482604006941,93
482604008718,0
482604009545,73
482604011160,87
482607002931,47
482610002932,61
482610002933,41
482610002934,47
482610006952,57
482613002935,77
482613002936,97
482613002938,98
482613004779,97
482613004781,91
482613005528,91
482613005881,96
482613006008,91
482613006284,96
482613006737,95
482613006875,84
482613007001,96
482613007045,99
482613007356,95
482613007655,94
482613007656,90
482613007967,97
482613008294,99
482613008295,93
482613008658,90
482613009304,0
482613009305,96
482613009306,94
482613009577,95
482613009585,95
482613009623,97
482613010825,99
482613010826,100
482613010828,98
482613010829,80
482613010830,96
482613010831,98
482613010832,94
482613011374,100
482613011440,98
482613011458,98
482613012498,98
482613012880,98
482616002939,0
482616002940,0
482616002941,66
482616002943,0
482616002946,0
482616002948,0
482616007610,0
482616008215,90
482616011800,55
482616012812,69
482616012833,68
482616012843,86
482616012862,80
482616013013,0
482619001443,49
482619002950,48
482619002951,58
482619002952,37
482619002954,66
482619002955,50
482619002956,46
482619002957,42
482619006286,46
482619006876,76
482619007032,0
482619008827,0
482619011426,53
482619021038,39
482622002958,56
482622002959,33
482622009542,49
482625002960,87
482625002961,81
482628002963,91
482628002965,82
482628002966,86
482628006129,94
482628007035,92
482628007395,0
482631002968,22
482631006287,24
482631007500,0
482631009107,29
482631009442,0
482631009443,0
482631012080,28
482634002969,94
482634006130,88
482634008661,0
482634010833,0
482634012699,80
482634021358,88
482637002970,39
482637006877,25
482640002972,35
482640002973,20
482640007469,33
482640012434,0
482643002974,57
482643002975,33
482643002976,40
482643008201,0
482643010624,44
482643021224,38
482647002520,3
482647005762,40
482647005763,10
482647006010,5
482647008395,9
482647008945,18
482647009081,0
482647009414,6
482647011479,8
482647013021,0
482649002977,76
482649002978,72
482649009054,0
482649009385,0
482649009386,67
482649011341,78
482649011342,90
482649012068,79
482658002983,83
482658002984,85
482658002985,66
482658002986,76
482658002987,82
482658002988,55
482658002989,63
482658002991,82
482658002992,85
482658004034,4
482658005531,77
482658005532,23
482658005533,84
482658005534,71
482658006132,32
482658006133,77
482658006436,0
482658006739,63
482658006878,21
482658006999,77
482658007601,94
482658007602,97
482658007603,93
482658008559,25
482658008561,30
482658008782,3
482658008783,12
482658010666,31
482658010667,53
482658011833,28
482658011891,23
482658011953,28
482658011978,22
482658012073,22
482658012086,55
482658012853,16
482658012885,26
482658021244,22
482661002993,64
482661002994,76
482661002995,80
482661002997,73
482661011877,54
482664002998,43
482664002999,53
482664003000,60
482664007378,59
482664012241,48
482667003002,84
482667003003,74
482667003004,82
482667003005,91
482667003006,93
482667006288,86
482667006743,90
482667008191,0
482667009204,0
482667011199,88
482667011200,89
482667012788,89
482670006577,95
482679003010,99
482679003011,96
482679003012,100
482679003013,97
482679003014,98
482679003015,99
482679003016,94
482679003018,96
482679003019,100
482679003020,97
482679003021,97
482679003022,99
482679003023,99
482679003024,99
482679003025,95
482679003026,98
482679003027,93
482679003029,98
482679003030,96
482679003031,97
482679005765,97
482679005882,99
482679005883,99
482679005884,99
482679005885,100
482679006578,99
482679007475,97
482679007748,90
482679009089,97
482679011365,92
482685003033,84
482685011951,90
482691003034,52
482691003035,45
482697003038,79
482700003040,60
482703003041,32
482703003042,30
482703003043,12
482703003044,30
482703005587,11
482703006289,21
482703007099,32
482703007496,40
482703007497,31
482703007498,6
482703007758,0
482703008089,9
482703008090,19
482703008416,52
482703008959,32
482703009105,15
482703009436,18
482703009437,26
482703009438,0
482703009439,22
482703009440,2
482703009656,51
482703011110,2
482703011111,3
482703011112,30
482703011113,15
482703011369,25
482703011370,33
482703011371,25
482703011434,18
482703011516,0
482703011528,11
482703011944,22
482703011991,1
482703012130,12
482703012156,6
482703012218,5
482703012256,22
482703012381,10
482703012568,0
482703012611,8
482706003045,68
482709003047,45
482712003048,75
482712003049,82
482718003051,59
482718003052,41
482718005766,60
482721003053,68
482721003054,49
482721006290,60
482721008781,59
482724003057,54
482724003058,65
482724003059,68
482724003060,73
482724003061,71
482724012056,94
482724012632,65
482727003063,66
482727007423,71
482727009016,71
482727012543,0
482730000658,7
482730003064,45
482730003065,93
482730003066,68
482730003067,52
482730003069,83
482730003070,63
482730003071,87
482730003072,44
482730003074,26
482730003746,8
482730003752,13
482730003753,2
482730005536,70
482730005768,43
482730005769,13
482730005770,6
482730005771,64
482730006137,12
482730006138,29
482730006291,37
482730006440,13
482730006441,7
482730006442,47
482730006744,50
482730006745,45
482730006746,7
482730006747,23
482730006880,58
482730006940,17
482730006941,4
482730006977,6
482730006978,83
482730006980,47
482730006981,47
482730006982,10
482730007266,28
482730007582,58
482730007583,46
482730007584,2
482730007585,13
482730007865,0
482730007866,1
482730007867,3
482730008195,17
482730008196,3
482730008197,71
482730008198,17
482730008532,0
482730008533,26
482730008767,5
482730009208,5
482730009209,54
482730009210,1
482730009211,2
482730009593,59
482730009594,49
482730010614,0
482730010615,4
482730010616,5
482730010617,0
482730010618,24
482730010619,76
482730011204,24
482730011467,55
482730012074,83
482730012199,21
482730012207,0
482730012277,0
482730012426,56
482730012814,0
482730021023,22
482733003075,43
482733003076,41
482733006292,43
482739003078,94
482739003079,60
482739003081,83
482739003082,68
482739003083,80
482739006881,55
482739012776,73
482742003084,42
482742003085,18
482742005772,22
482742008957,24
482742009428,0
482742009475,0
482742011376,28
482745003087,45
482745003088,57
482745003089,75
482745005773,64
482745007386,75
482751003091,37
482751003092,53
482751003093,44
482751003094,46
482751007104,48
482751009021,64
482754003095,80
482754003097,65
482754003098,70
482757003099,8
482757003100,5
482760003102,56
482763003104,51
482763007359,50
482769003105,33
482769003106,44
482769003107,41
482769003108,41
482769003109,46
482769005886,38
482769012973,57
482772003111,48
482772006443,48
482772007268,38
482772008202,0
482772008770,38
482772009214,41
482772009600,58
482772010626,32
482772011461,66
482772012971,0
482775003112,59
482775003113,82
482775003115,76
482775005887,78
482778003117,69
482778003118,55
482778003119,63
482778006579,79
482778007056,65
482778012990,0
482781003120,56
482781003121,49
482781003122,57
482781008323,73
482787003123,60
482787003124,73
482787003126,80
482787003127,69
482787006293,80
482787008715,70
482787008716,67
482787010471,74
482787021148,65
482789003128,82
482789003129,49
482789003130,68
482789009240,0
482793003132,77
482796003134,76
482799003135,12
482799012600,0
482802003136,46
482802003137,34
482802006294,37
482802012351,88
482811001116,38
482811003139,87
482811003140,72
482811003142,23
482811003145,58
482811003146,53
482811003150,0
482811012484,90
482811012487,92
482811012508,95
482811012512,79
482811012526,84
482811012528,83
482811012529,53
482811012817,91
482814003154,54
482817003156,66
482820003157,31
482820003158,21
482820005042,0
482820006139,24
482820009581,0
482820010950,46
482823003159,89
482823003160,86
482829000428,66
482829003161,88
482829003162,78
482829003163,81
482829003164,78
482829003165,72
482829006140,77
482829007201,77
482829008720,86
482829009454,57
482829010477,85
482829010478,56
482829011382,74
482829011393,78
482829011425,55
482829011868,0
482835003167,43
482835011929,58
482835021546,70
482838003168,5
482838008740,5
482838010525,3
482838010526,4
482838010527,0
482838010528,0
482838011892,3
482838012908,3
482841003169,40
482841003170,31
482850003208,90
482850005539,15
482850007030,47
482850007677,57
482850008328,48
482850010889,43
482850010890,84
482850010891,48
482850010892,55
482850010894,84
482850010895,91
482850010896,91
482850010897,44
482850010898,44
482850010899,36
482850010900,67
482850010901,90
482850010902,81
482850010906,90
482850010907,94
482850010908,69
482850010909,0
482850010910,92
482850010911,92
482850010912,97
482850010913,70
482850010914,86
482850010915,0
482850010916,93
482850010917,29
482850010918,0
482850010919,96
482850010920,93
482850010921,79
482850010924,0
482850010925,88
482850010926,0
482850010927,78
482850010928,71
482850010929,64
482850010930,40
482850010931,81
482850010934,56
482850010935,82
482850010936,0
482850010937,88
482850010938,34
482850010939,60
482850010940,22
482850010941,96
482850010942,91
482850011296,70
482850011297,67
482850011896,58
482850012803,36
482850012804,97
482850012852,93
482853003223,67
482853003224,81
482855000536,0
482855007163,57
482855007762,60
482855007763,72
482855007764,77
482855007765,62
482855007766,79
482855007767,95
482855007768,63
482855007769,97
482855007770,98
482855007771,90
482855007772,78
482855007773,77
482855007774,80
482855007775,0
482855007776,0
482855008420,0
482855012355,79
482859003238,80
482859003239,60
482859006141,70
482859013051,0
482862003241,78
482862003242,85
482862006296,88
482862011366,0
482865003245,72
482865003246,65
482865005544,73
482865008422,67
482865008424,78
482865010389,0
482868003248,53
482868003249,57
482868007372,65
482868007373,70
482868007374,72
482868009322,0
482868010872,0
482868011779,60
482871003250,81
482871003251,70
482871003252,73
482871005774,72
482874003253,58
482874003254,24
482874003255,62
482874003256,47
482874005895,16
482874007078,77
482874007406,27
482874008884,65
482874008995,0
482874008996,42
482874009354,0
482874009355,53
482874009356,32
482874009357,26
482874010969,18
482874011311,38
482874012105,45
482878003257,72
482878003258,61
482878007959,0
482878011281,0
482878011405,72
482878021339,68
482880003260,92
482880012308,0
482883003261,61
482883011148,0
482889003263,77
482889003264,78
482889005491,66
482889006581,75
482889007141,80
482889008394,92
482889008944,0
482889011359,80
482889011390,91
482889011409,76
482889011453,82
482889011568,55
482889011988,71
482889012922,0
482892003267,38
482892003269,67
482892003270,49
482892005407,44
482892005411,53
482892005545,16
482892006297,58
482892006582,78
482892007441,35
482892007442,54
482892008037,65
482892008038,14
482892009049,50
482892009050,63
482892009051,55
482892009052,45
482892009053,0
482892009383,18
482892009384,28
482892009480,51
482892009590,26
482892009660,72
482892011022,45
482892011023,22
482892011024,16
482892011025,33
482892011026,40
482892011027,44
482892011028,53
482892011334,31
482892011335,50
482892011336,15
482892011337,13
482892011338,45
482892011339,40
482892011340,24
482892011398,54
482892011441,30
482892011478,0
482892011532,30
482892011818,36
482892011851,30
482892012371,28
482898003272,90
482901003273,57
482901003274,52
482901003275,61
482901006014,69
482901007819,79
482901010469,61
482901010470,47
482904003276,0
482904003277,70
482910003280,35
482910003281,39
482910003282,49
482910009632,42
482913003283,93
482913003284,83
482913006998,83
482913008555,0
482913009552,0
482916003286,75
482916003288,93
482916003291,89
482916003292,64
482916003293,72
482916003294,88
482916003296,85
482916003298,78
482916003299,69
482916005775,77
482916006750,99
482919003300,89
482919003301,63
482919003302,76
482919008978,0
482919009343,0
482922005776,37
482922007091,51
482922011074,0
482925003305,47
482925010979,0
482928003306,61
482928003307,43
482928011301,53
482937003310,77
482937012648,0
482940003311,86
482940003312,81
482940003313,85
482940003314,84
482946003317,53
482946011142,0
482952003318,58
482952003319,49
482958003322,45
482958003323,34
482958006884,36
482967003326,92
482967003327,85
482967003329,87
482967003331,83
482967003334,92
482967003335,82
482967003336,87
482967003338,86
482967003339,51
482967003340,59
482967003341,93
482967003343,79
482967003344,91
482967005547,64
482967005548,52
482967005549,92
482967005550,70
482967005897,59
482967006142,55
482967006298,74
482967006752,76
482967007652,50
482967008654,68
482967008845,53
482967011407,75
482967011450,53
482967011472,67
482967011515,55
482967011859,75
482967011960,95
482967021345,56
482967021346,69
482967021347,70
482967021348,33
482970003346,40
482970003347,46
482970003348,61
482976003351,74
482982003353,75
482982003354,69
482982003355,75
482982008979,0
482982012948,0
482985003356,77
482985003358,86
482985003360,26
482985003361,30
482985003362,76
482985003482,9
482985006300,71
482985006952,22
482985006953,53
482985007555,14
482985007556,45
482985007833,6
482985008149,0
482985008486,5
482985008487,22
482985008488,76
482985008731,27
482985008732,51
482985008733,4
482985008734,10
482985009166,58
482985009167,8
482985010501,17
482985010502,23
482985010503,25
